time,code_station,libelle_station,tas
2009-07-06,6113500,RHONE A PIERRELATTE ,24.925023779279282
2009-07-07,5081000,La Garonne à Couthures,19.00378497718631
2009-07-07,5152000,La Garonne à St-Aignan,17.942568689054728
2009-07-07,6077500,RHONE A BREGNIER-CORDON 3,17.464366564179105
2009-07-07,6104000,RHONE A ST-VALLIER ,20.30996421710526
2009-07-07,6113500,RHONE A PIERRELATTE ,23.577464319819818
2009-07-08,5081000,La Garonne à Couthures,18.715803851711026
2009-07-08,5152000,La Garonne à St-Aignan,17.19919332089552
2009-07-08,6077500,RHONE A BREGNIER-CORDON 3,16.45867544477612
2009-07-08,6104000,RHONE A ST-VALLIER ,18.594678835526317
2009-07-08,6113500,RHONE A PIERRELATTE ,20.524130495495495
2009-07-09,5081000,La Garonne à Couthures,18.328335653992394
2009-07-09,5152000,La Garonne à St-Aignan,17.943862434079602
2009-07-09,6077500,RHONE A BREGNIER-CORDON 3,16.720293420895523
2009-07-09,6104000,RHONE A ST-VALLIER ,19.232082552631578
2009-07-09,6113500,RHONE A PIERRELATTE ,21.717062882882885
2009-07-10,5081000,La Garonne à Couthures,18.535363482889736
2009-07-10,5152000,La Garonne à St-Aignan,17.92322499129353
2009-07-10,6077500,RHONE A BREGNIER-CORDON 3,15.457020202985074
2009-07-10,6104000,RHONE A ST-VALLIER ,18.101916256578946
2009-07-10,6113500,RHONE A PIERRELATTE ,21.187145342342344
2009-07-11,5081000,La Garonne à Couthures,20.54351796577947
2009-07-11,5152000,La Garonne à St-Aignan,19.709095223880595
2009-07-11,6077500,RHONE A BREGNIER-CORDON 3,16.58964377164179
2009-07-11,6104000,RHONE A ST-VALLIER ,18.697316006578948
2009-07-11,6113500,RHONE A PIERRELATTE ,22.412635783783784
2009-07-12,5081000,La Garonne à Couthures,22.191250737642587
2009-07-12,5152000,La Garonne à St-Aignan,22.10885421766169
2009-07-12,6077500,RHONE A BREGNIER-CORDON 3,21.5484428
2009-07-12,6104000,RHONE A ST-VALLIER ,23.019812980263158
2009-07-12,6113500,RHONE A PIERRELATTE ,22.6442064009009
2009-07-13,5081000,La Garonne à Couthures,24.112264288973382
2009-07-13,5152000,La Garonne à St-Aignan,23.600459701492536
2009-07-13,6077500,RHONE A BREGNIER-CORDON 3,23.83113518208955
2009-07-13,6104000,RHONE A ST-VALLIER ,24.719606085526316
2009-07-13,6113500,RHONE A PIERRELATTE ,25.761216445945944
2009-07-14,5081000,La Garonne à Couthures,21.47656246768061
2009-07-14,5152000,La Garonne à St-Aignan,20.233506936567164
2009-07-14,6077500,RHONE A BREGNIER-CORDON 3,24.97219507761194
2009-07-14,6104000,RHONE A ST-VALLIER ,26.399195046052633
2009-07-14,6113500,RHONE A PIERRELATTE ,25.33121372972973
2009-07-15,5081000,La Garonne à Couthures,21.74291213688213
2009-07-15,5152000,La Garonne à St-Aignan,23.072042482587065
2009-07-15,6077500,RHONE A BREGNIER-CORDON 3,22.865834
2009-07-15,6104000,RHONE A ST-VALLIER ,24.74229969736842
2009-07-15,6113500,RHONE A PIERRELATTE ,26.453062734234233
2009-07-16,5081000,La Garonne à Couthures,25.02317074524715
2009-07-16,5152000,La Garonne à St-Aignan,24.605739621890546
2009-07-16,6077500,RHONE A BREGNIER-CORDON 3,25.08627473731343
2009-07-16,6104000,RHONE A ST-VALLIER ,26.742054980263156
2009-07-16,6113500,RHONE A PIERRELATTE ,27.342335445945945
2009-07-17,5081000,La Garonne à Couthures,17.72621404942966
2009-07-17,5152000,La Garonne à St-Aignan,16.1683952920398
2009-07-17,6077500,RHONE A BREGNIER-CORDON 3,16.374039028358208
2009-07-17,6104000,RHONE A ST-VALLIER ,19.37400332236842
2009-07-17,6113500,RHONE A PIERRELATTE ,23.54464294144144
2009-07-18,5081000,La Garonne à Couthures,17.199528577946765
2009-07-18,5152000,La Garonne à St-Aignan,16.683866623134328
2009-07-18,6077500,RHONE A BREGNIER-CORDON 3,14.775007538805971
2009-07-18,6104000,RHONE A ST-VALLIER ,17.711811263157895
2009-07-18,6113500,RHONE A PIERRELATTE ,19.612301405405404
2009-07-19,5081000,La Garonne à Couthures,20.166911901140683
2009-07-19,5152000,La Garonne à St-Aignan,18.236991697761194
2009-07-19,6077500,RHONE A BREGNIER-CORDON 3,17.61356909850746
2009-07-19,6104000,RHONE A ST-VALLIER ,19.73902427631579
2009-07-19,6113500,RHONE A PIERRELATTE ,21.44583459009009
2009-07-20,5081000,La Garonne à Couthures,22.551643262357413
2009-07-20,5152000,La Garonne à St-Aignan,22.190716485074628
2009-07-20,6077500,RHONE A BREGNIER-CORDON 3,19.62826617761194
2009-07-20,6104000,RHONE A ST-VALLIER ,21.748691546052633
2009-07-20,6113500,RHONE A PIERRELATTE ,23.033060067567565
2009-07-21,5081000,La Garonne à Couthures,26.889385646387833
2009-07-21,5152000,La Garonne à St-Aignan,24.734623604477612
2009-07-21,6077500,RHONE A BREGNIER-CORDON 3,22.781294543283582
2009-07-21,6104000,RHONE A ST-VALLIER ,24.309206309210527
2009-07-21,6113500,RHONE A PIERRELATTE ,24.18570427927928
2009-07-22,5081000,La Garonne à Couthures,24.05762622813688
2009-07-22,5152000,La Garonne à St-Aignan,24.500629074626865
2009-07-22,6077500,RHONE A BREGNIER-CORDON 3,22.288773035820896
2009-07-22,6104000,RHONE A ST-VALLIER ,25.813316717105266
2009-07-22,6113500,RHONE A PIERRELATTE ,25.21754729279279
2009-07-23,5081000,La Garonne à Couthures,22.09011428136882
2009-07-23,5152000,La Garonne à St-Aignan,23.27289470646766
2009-07-23,6077500,RHONE A BREGNIER-CORDON 3,23.83175841791045
2009-07-23,6104000,RHONE A ST-VALLIER ,27.279658697368422
2009-07-23,6113500,RHONE A PIERRELATTE ,27.25504844144144
2009-07-24,5081000,La Garonne à Couthures,21.32573544106464
2009-07-24,5152000,La Garonne à St-Aignan,20.474802021144278
2009-07-24,6077500,RHONE A BREGNIER-CORDON 3,19.49932206716418
2009-07-24,6104000,RHONE A ST-VALLIER ,22.74956855263158
2009-07-24,6113500,RHONE A PIERRELATTE ,26.656807463963965
2009-07-25,5081000,La Garonne à Couthures,19.637016733840305
2009-07-25,5152000,La Garonne à St-Aignan,19.002499995024877
2009-07-25,6077500,RHONE A BREGNIER-CORDON 3,17.718344422388057
2009-07-25,6104000,RHONE A ST-VALLIER ,20.010220605263157
2009-07-25,6113500,RHONE A PIERRELATTE ,23.398625148648648
2009-07-26,5081000,La Garonne à Couthures,21.145689980988593
2009-07-26,5152000,La Garonne à St-Aignan,21.549665584577117
2009-07-26,6077500,RHONE A BREGNIER-CORDON 3,18.69915313283582
2009-07-26,6104000,RHONE A ST-VALLIER ,21.858885138157895
2009-07-26,6113500,RHONE A PIERRELATTE ,25.129854923423427
2009-07-27,5081000,La Garonne à Couthures,21.462782463878327
2009-07-27,5152000,La Garonne à St-Aignan,19.939731095771144
2009-07-27,6077500,RHONE A BREGNIER-CORDON 3,20.888583579104477
2009-07-27,6104000,RHONE A ST-VALLIER ,22.617276421052633
2009-07-27,6113500,RHONE A PIERRELATTE ,22.5507931981982
2009-07-28,5081000,La Garonne à Couthures,20.212360323193916
2009-07-28,5152000,La Garonne à St-Aignan,20.68725813930348
2009-07-28,6077500,RHONE A BREGNIER-CORDON 3,19.90923547164179
2009-07-28,6104000,RHONE A ST-VALLIER ,22.25824734868421
2009-07-28,6113500,RHONE A PIERRELATTE ,25.679921054054056
2009-07-29,5081000,La Garonne à Couthures,22.30955789353612
2009-07-29,5152000,La Garonne à St-Aignan,22.17239714925373
2009-07-29,6077500,RHONE A BREGNIER-CORDON 3,21.79993644477612
2009-07-29,6104000,RHONE A ST-VALLIER ,23.94443107236842
2009-07-29,6113500,RHONE A PIERRELATTE ,24.577721220720722
2009-07-30,5081000,La Garonne à Couthures,19.99654907984791
2009-07-30,5152000,La Garonne à St-Aignan,20.507308053482586
2009-07-30,6077500,RHONE A BREGNIER-CORDON 3,20.8938912
2009-07-30,6104000,RHONE A ST-VALLIER ,22.55136769736842
2009-07-30,6113500,RHONE A PIERRELATTE ,24.384397351351353
2009-07-31,5081000,La Garonne à Couthures,20.269788627376425
2009-07-31,5152000,La Garonne à St-Aignan,20.64768190920398
2009-07-31,6077500,RHONE A BREGNIER-CORDON 3,19.201006082089553
2009-07-31,6104000,RHONE A ST-VALLIER ,21.473498118421052
2009-07-31,6113500,RHONE A PIERRELATTE ,25.23581154054054
2009-08-01,5081000,La Garonne à Couthures,21.221877277566538
2009-08-01,5152000,La Garonne à St-Aignan,22.3206890920398
2009-08-01,6077500,RHONE A BREGNIER-CORDON 3,22.23926339402985
2009-08-01,6104000,RHONE A ST-VALLIER ,22.768377638157894
2009-08-01,6113500,RHONE A PIERRELATTE ,22.7699687972973
2009-08-02,5081000,La Garonne à Couthures,18.75598891254753
2009-08-02,5152000,La Garonne à St-Aignan,18.025995189054726
2009-08-02,6077500,RHONE A BREGNIER-CORDON 3,19.394930459701495
2009-08-02,6104000,RHONE A ST-VALLIER ,21.98727161842105
2009-08-02,6113500,RHONE A PIERRELATTE ,24.001375486486484
2009-08-03,5081000,La Garonne à Couthures,19.9959243269962
2009-08-03,5152000,La Garonne à St-Aignan,19.143551492537313
2009-08-03,6077500,RHONE A BREGNIER-CORDON 3,16.648762180597014
2009-08-03,6104000,RHONE A ST-VALLIER ,19.128523184210525
2009-08-03,6113500,RHONE A PIERRELATTE ,21.787974599099098
2009-08-04,5081000,La Garonne à Couthures,21.38014335361217
2009-08-04,5152000,La Garonne à St-Aignan,20.941805803482588
2009-08-04,6077500,RHONE A BREGNIER-CORDON 3,17.93741018955224
2009-08-04,6104000,RHONE A ST-VALLIER ,20.69513745394737
2009-08-04,6113500,RHONE A PIERRELATTE ,23.542755234234235
2009-08-05,5081000,La Garonne à Couthures,24.057503250950568
2009-08-05,5152000,La Garonne à St-Aignan,23.979424980099502
2009-08-05,6077500,RHONE A BREGNIER-CORDON 3,20.22497777761194
2009-08-05,6104000,RHONE A ST-VALLIER ,22.81199323026316
2009-08-05,6113500,RHONE A PIERRELATTE ,25.74833048198198
2009-08-06,5081000,La Garonne à Couthures,24.796831300380227
2009-08-06,5152000,La Garonne à St-Aignan,23.6463400920398
2009-08-06,6077500,RHONE A BREGNIER-CORDON 3,22.486537367164182
2009-08-06,6104000,RHONE A ST-VALLIER ,24.797126756578947
2009-08-06,6113500,RHONE A PIERRELATTE ,24.566293409909907
2009-08-07,5081000,La Garonne à Couthures,22.00447377946768
2009-08-07,5152000,La Garonne à St-Aignan,19.934996288557212
2009-08-07,6077500,RHONE A BREGNIER-CORDON 3,21.916797459701492
2009-08-07,6104000,RHONE A ST-VALLIER ,23.80978232236842
2009-08-07,6113500,RHONE A PIERRELATTE ,25.334458756756757
2009-08-08,5081000,La Garonne à Couthures,22.113519102661595
2009-08-08,5152000,La Garonne à St-Aignan,20.66760010945274
2009-08-08,6077500,RHONE A BREGNIER-CORDON 3,21.23203564477612
2009-08-08,6104000,RHONE A ST-VALLIER ,24.124415151315787
2009-08-08,6113500,RHONE A PIERRELATTE ,27.180091675675673
2009-08-09,5081000,La Garonne à Couthures,20.254856558935362
2009-08-09,5152000,La Garonne à St-Aignan,18.196274176616914
2009-08-09,6077500,RHONE A BREGNIER-CORDON 3,20.425877020895523
2009-08-09,6104000,RHONE A ST-VALLIER ,23.303151157894735
2009-08-09,6113500,RHONE A PIERRELATTE ,25.80096064864865
2009-08-10,5081000,La Garonne à Couthures,20.876512532319392
2009-08-10,5152000,La Garonne à St-Aignan,20.56863770522388
2009-08-10,6077500,RHONE A BREGNIER-CORDON 3,19.223328185074628
2009-08-10,6104000,RHONE A ST-VALLIER ,21.322250960526315
2009-08-10,6113500,RHONE A PIERRELATTE ,23.926174225225225
2009-08-11,5081000,La Garonne à Couthures,20.954387707224335
2009-08-11,5152000,La Garonne à St-Aignan,21.736789781094526
2009-08-11,6077500,RHONE A BREGNIER-CORDON 3,20.332503885074626
2009-08-11,6104000,RHONE A ST-VALLIER ,22.320009171052632
2009-08-11,6113500,RHONE A PIERRELATTE ,25.95600423873874
2009-08-12,5081000,La Garonne à Couthures,22.28048766920152
2009-08-12,5152000,La Garonne à St-Aignan,21.506389939054728
2009-08-12,6077500,RHONE A BREGNIER-CORDON 3,20.883359080597014
2009-08-12,6104000,RHONE A ST-VALLIER ,23.178145355263158
2009-08-12,6113500,RHONE A PIERRELATTE ,26.374695540540543
2009-08-13,5081000,La Garonne à Couthures,23.781164467680608
2009-08-13,5152000,La Garonne à St-Aignan,22.9757703159204
2009-08-13,6077500,RHONE A BREGNIER-CORDON 3,21.690370501492538
2009-08-13,6104000,RHONE A ST-VALLIER ,24.367307736842104
2009-08-13,6113500,RHONE A PIERRELATTE ,27.42634886936937
2009-08-14,5081000,La Garonne à Couthures,23.940409475285172
2009-08-14,5152000,La Garonne à St-Aignan,24.027395363184077
2009-08-14,6077500,RHONE A BREGNIER-CORDON 3,22.066151650746267
2009-08-14,6104000,RHONE A ST-VALLIER ,24.667465388157893
2009-08-14,6113500,RHONE A PIERRELATTE ,28.31618015765766
2009-08-15,5081000,La Garonne à Couthures,26.197016615969584
2009-08-15,5152000,La Garonne à St-Aignan,25.961395803482585
2009-08-15,6077500,RHONE A BREGNIER-CORDON 3,23.568328370149253
2009-08-15,6104000,RHONE A ST-VALLIER ,25.687992105263156
2009-08-15,6113500,RHONE A PIERRELATTE ,26.09449809009009
2009-08-16,5081000,La Garonne à Couthures,25.88220804942966
2009-08-16,5152000,La Garonne à St-Aignan,25.24947496268657
2009-08-16,6077500,RHONE A BREGNIER-CORDON 3,24.565341492537314
2009-08-16,6104000,RHONE A ST-VALLIER ,26.179294374999998
2009-08-16,6113500,RHONE A PIERRELATTE ,25.46142813063063
2009-08-17,5081000,La Garonne à Couthures,22.657185239543725
2009-08-17,5152000,La Garonne à St-Aignan,24.434912151741294
2009-08-17,6077500,RHONE A BREGNIER-CORDON 3,23.652097026865672
2009-08-17,6104000,RHONE A ST-VALLIER ,26.101000486842103
2009-08-17,6113500,RHONE A PIERRELATTE ,27.254162887387388
2009-08-18,5081000,La Garonne à Couthures,23.319342935361217
2009-08-18,5152000,La Garonne à St-Aignan,25.56146815920398
2009-08-18,6077500,RHONE A BREGNIER-CORDON 3,24.92389216716418
2009-08-18,6104000,RHONE A ST-VALLIER ,26.897343894736842
2009-08-18,6113500,RHONE A PIERRELATTE ,28.40451005855856
2009-08-19,5081000,La Garonne à Couthures,26.67645649809886
2009-08-19,5152000,La Garonne à St-Aignan,27.852085699004977
2009-08-19,6077500,RHONE A BREGNIER-CORDON 3,25.977300447761195
2009-08-19,6104000,RHONE A ST-VALLIER ,27.591096750000002
2009-08-19,6113500,RHONE A PIERRELATTE ,27.29611481081081
2009-08-20,5081000,La Garonne à Couthures,23.61467144486692
2009-08-20,5152000,La Garonne à St-Aignan,23.61094489800995
2009-08-20,6077500,RHONE A BREGNIER-CORDON 3,26.389692071641793
2009-08-20,6104000,RHONE A ST-VALLIER ,27.558722026315788
2009-08-20,6113500,RHONE A PIERRELATTE ,27.010701364864865
2009-08-21,5081000,La Garonne à Couthures,21.71716458174905
2009-08-21,5152000,La Garonne à St-Aignan,22.060629909203982
2009-08-21,6077500,RHONE A BREGNIER-CORDON 3,22.622689313432836
2009-08-21,6104000,RHONE A ST-VALLIER ,24.067718513157892
2009-08-21,6113500,RHONE A PIERRELATTE ,25.98769042792793
2009-08-22,5081000,La Garonne à Couthures,20.815286737642587
2009-08-22,5152000,La Garonne à St-Aignan,21.607455873134327
2009-08-22,6077500,RHONE A BREGNIER-CORDON 3,21.531790005970148
2009-08-22,6104000,RHONE A ST-VALLIER ,23.21863352631579
2009-08-22,6113500,RHONE A PIERRELATTE ,26.583095234234236
2009-08-23,5081000,La Garonne à Couthures,23.00743942205323
2009-08-23,5152000,La Garonne à St-Aignan,23.31935795522388
2009-08-23,6077500,RHONE A BREGNIER-CORDON 3,20.027691376119403
2009-08-23,6104000,RHONE A ST-VALLIER ,23.413278282894737
2009-08-23,6113500,RHONE A PIERRELATTE ,26.480714824324323
2009-08-24,5081000,La Garonne à Couthures,22.6803327756654
2009-08-24,5152000,La Garonne à St-Aignan,21.42022385199005
2009-08-24,6077500,RHONE A BREGNIER-CORDON 3,23.569690402985074
2009-08-24,6104000,RHONE A ST-VALLIER ,26.421305960526315
2009-08-24,6113500,RHONE A PIERRELATTE ,25.513162144144143
2009-08-25,5081000,La Garonne à Couthures,19.672937904942966
2009-08-25,5152000,La Garonne à St-Aignan,18.84220514676617
2009-08-25,6077500,RHONE A BREGNIER-CORDON 3,19.366511023880598
2009-08-25,6104000,RHONE A ST-VALLIER ,21.166797631578948
2009-08-25,6113500,RHONE A PIERRELATTE ,25.35395853603604
2009-08-26,5081000,La Garonne à Couthures,21.237139958174907
2009-08-26,5152000,La Garonne à St-Aignan,21.676995038557216
2009-08-26,6077500,RHONE A BREGNIER-CORDON 3,20.439155985074628
2009-08-26,6104000,RHONE A ST-VALLIER ,22.41476482894737
2009-08-26,6113500,RHONE A PIERRELATTE ,25.13102297297297
2009-08-27,5081000,La Garonne à Couthures,22.474274266159693
2009-08-27,5152000,La Garonne à St-Aignan,23.628566097014925
2009-08-27,6077500,RHONE A BREGNIER-CORDON 3,22.231198946268655
2009-08-27,6104000,RHONE A ST-VALLIER ,23.752687539473687
2009-08-27,6113500,RHONE A PIERRELATTE ,25.159788567567567
2009-08-28,5081000,La Garonne à Couthures,21.556054517110265
2009-08-28,5152000,La Garonne à St-Aignan,21.161966449004975
2009-08-28,6077500,RHONE A BREGNIER-CORDON 3,20.202202288059702
2009-08-28,6104000,RHONE A ST-VALLIER ,22.695159723684213
2009-08-28,6113500,RHONE A PIERRELATTE ,25.28853542792793
2009-08-29,5081000,La Garonne à Couthures,17.44292149809886
2009-08-29,5152000,La Garonne à St-Aignan,17.68168079477612
2009-08-29,6077500,RHONE A BREGNIER-CORDON 3,16.231153947761193
2009-08-29,6104000,RHONE A ST-VALLIER ,18.810945842105262
2009-08-29,6113500,RHONE A PIERRELATTE ,22.36661165315315
2009-08-30,5081000,La Garonne à Couthures,18.154932642585553
2009-08-30,5152000,La Garonne à St-Aignan,17.49132700995025
2009-08-30,6077500,RHONE A BREGNIER-CORDON 3,16.099426798507462
2009-08-30,6104000,RHONE A ST-VALLIER ,18.780962486842107
2009-08-30,6113500,RHONE A PIERRELATTE ,22.331808545045046
2009-08-31,5081000,La Garonne à Couthures,22.515439904942966
2009-08-31,5152000,La Garonne à St-Aignan,21.445351738805968
2009-08-31,6077500,RHONE A BREGNIER-CORDON 3,18.681713388059702
2009-08-31,6104000,RHONE A ST-VALLIER ,20.117165611842108
2009-08-31,6113500,RHONE A PIERRELATTE ,22.036834058558558
2009-09-01,5081000,La Garonne à Couthures,20.989097463878327
2009-09-01,5152000,La Garonne à St-Aignan,20.748579815920397
2009-09-01,6077500,RHONE A BREGNIER-CORDON 3,22.233903185074627
2009-09-01,6104000,RHONE A ST-VALLIER ,24.755116736842105
2009-09-01,6113500,RHONE A PIERRELATTE ,24.073872734234236
2009-09-02,5081000,La Garonne à Couthures,20.93757047528517
2009-09-02,5152000,La Garonne à St-Aignan,21.232040032338308
2009-09-02,6077500,RHONE A BREGNIER-CORDON 3,18.43344846716418
2009-09-02,6104000,RHONE A ST-VALLIER ,19.702022361842104
2009-09-02,6113500,RHONE A PIERRELATTE ,23.638652346846847
2009-09-03,5081000,La Garonne à Couthures,20.261888045627376
2009-09-03,5152000,La Garonne à St-Aignan,19.071597332089553
2009-09-03,6077500,RHONE A BREGNIER-CORDON 3,20.50377003880597
2009-09-03,6104000,RHONE A ST-VALLIER ,23.211902236842104
2009-09-03,6113500,RHONE A PIERRELATTE ,25.408771414414414
2009-09-04,5081000,La Garonne à Couthures,19.005724889733838
2009-09-04,5152000,La Garonne à St-Aignan,17.749454891791046
2009-09-04,6077500,RHONE A BREGNIER-CORDON 3,17.6067970238806
2009-09-04,6104000,RHONE A ST-VALLIER ,20.593631092105262
2009-09-04,6113500,RHONE A PIERRELATTE ,21.237217675675677
2009-09-05,5081000,La Garonne à Couthures,15.29432694106464
2009-09-05,5152000,La Garonne à St-Aignan,15.345413839552238
2009-09-05,6077500,RHONE A BREGNIER-CORDON 3,12.410007385074628
2009-09-05,6104000,RHONE A ST-VALLIER ,15.269800513157895
2009-09-05,6113500,RHONE A PIERRELATTE ,19.087786252252254
2009-09-06,5081000,La Garonne à Couthures,18.072592623574142
2009-09-06,5152000,La Garonne à St-Aignan,17.38980313681592
2009-09-06,6077500,RHONE A BREGNIER-CORDON 3,14.145640170149253
2009-09-06,6104000,RHONE A ST-VALLIER ,16.788598296052633
2009-09-06,6113500,RHONE A PIERRELATTE ,20.73642089189189
2009-09-07,5081000,La Garonne à Couthures,20.197149711026615
2009-09-07,5152000,La Garonne à St-Aignan,20.87124424004975
2009-09-07,6077500,RHONE A BREGNIER-CORDON 3,16.74903002238806
2009-09-07,6104000,RHONE A ST-VALLIER ,18.733457651315792
2009-09-07,6113500,RHONE A PIERRELATTE ,19.72488799099099
2009-09-08,5081000,La Garonne à Couthures,23.32046105703422
2009-09-08,5152000,La Garonne à St-Aignan,21.75166478855721
2009-09-08,6077500,RHONE A BREGNIER-CORDON 3,18.023094553731344
2009-09-08,6104000,RHONE A ST-VALLIER ,19.98911767763158
2009-09-08,6113500,RHONE A PIERRELATTE ,20.03547556756757
2009-09-09,5081000,La Garonne à Couthures,22.114323490494296
2009-09-09,5152000,La Garonne à St-Aignan,20.304161166666667
2009-09-09,6077500,RHONE A BREGNIER-CORDON 3,18.124491207462686
2009-09-09,6104000,RHONE A ST-VALLIER ,20.221043703947366
2009-09-09,6113500,RHONE A PIERRELATTE ,20.316424166666664
2009-09-10,5081000,La Garonne à Couthures,22.41991064638783
2009-09-10,5152000,La Garonne à St-Aignan,20.860543199004976
2009-09-10,6077500,RHONE A BREGNIER-CORDON 3,16.99318656119403
2009-09-10,6104000,RHONE A ST-VALLIER ,19.08237475
2009-09-10,6113500,RHONE A PIERRELATTE ,20.86629122972973
2009-09-11,5081000,La Garonne à Couthures,21.05668320152091
2009-09-11,5152000,La Garonne à St-Aignan,19.54963787810945
2009-09-11,6077500,RHONE A BREGNIER-CORDON 3,16.264657897014924
2009-09-11,6104000,RHONE A ST-VALLIER ,18.944694263157896
2009-09-11,6113500,RHONE A PIERRELATTE ,22.64400583333333
2009-09-12,5081000,La Garonne à Couthures,19.97117085551331
2009-09-12,5152000,La Garonne à St-Aignan,19.047762513681594
2009-09-12,6077500,RHONE A BREGNIER-CORDON 3,15.981019085074626
2009-09-12,6104000,RHONE A ST-VALLIER ,17.773070072368423
2009-09-12,6113500,RHONE A PIERRELATTE ,21.612766855855856
2009-09-13,5081000,La Garonne à Couthures,19.528796182509506
2009-09-13,5152000,La Garonne à St-Aignan,18.541292585820894
2009-09-13,6077500,RHONE A BREGNIER-CORDON 3,15.93103793880597
2009-09-13,6104000,RHONE A ST-VALLIER ,17.82071884868421
2009-09-13,6113500,RHONE A PIERRELATTE ,20.963733954954954
2009-09-14,5081000,La Garonne à Couthures,17.18039613688213
2009-09-14,5152000,La Garonne à St-Aignan,16.937880791044776
2009-09-14,6077500,RHONE A BREGNIER-CORDON 3,13.863612934328359
2009-09-14,6104000,RHONE A ST-VALLIER ,16.142208664473685
2009-09-14,6113500,RHONE A PIERRELATTE ,18.534635527027024
2009-09-15,5081000,La Garonne à Couthures,15.36146794676806
2009-09-15,5152000,La Garonne à St-Aignan,15.377438887313433
2009-09-15,6077500,RHONE A BREGNIER-CORDON 3,10.905983448656718
2009-09-15,6104000,RHONE A ST-VALLIER ,11.64215427631579
2009-09-15,6113500,RHONE A PIERRELATTE ,14.370381130630632
2009-09-16,5081000,La Garonne à Couthures,15.217928235741445
2009-09-16,5152000,La Garonne à St-Aignan,14.126786636567164
2009-09-16,6077500,RHONE A BREGNIER-CORDON 3,13.068265370447762
2009-09-16,6104000,RHONE A ST-VALLIER ,13.440926430921053
2009-09-16,6113500,RHONE A PIERRELATTE ,14.754074378378379
2009-09-17,5081000,La Garonne à Couthures,16.856708855513308
2009-09-17,5152000,La Garonne à St-Aignan,15.627433049253732
2009-09-17,6077500,RHONE A BREGNIER-CORDON 3,16.810609526865672
2009-09-17,6104000,RHONE A ST-VALLIER ,17.895727684210527
2009-09-17,6113500,RHONE A PIERRELATTE ,18.72191779279279
2009-09-18,5081000,La Garonne à Couthures,17.93811836121673
2009-09-18,5152000,La Garonne à St-Aignan,17.7621041119403
2009-09-18,6077500,RHONE A BREGNIER-CORDON 3,16.264428168656718
2009-09-18,6104000,RHONE A ST-VALLIER ,15.566104305921053
2009-09-18,6113500,RHONE A PIERRELATTE ,16.905971452702705
2009-09-19,5081000,La Garonne à Couthures,16.5269237851711
2009-09-19,5152000,La Garonne à St-Aignan,15.518661578358207
2009-09-19,6077500,RHONE A BREGNIER-CORDON 3,17.671678680597015
2009-09-19,6104000,RHONE A ST-VALLIER ,17.757910888157895
2009-09-19,6113500,RHONE A PIERRELATTE ,19.211368166666666
2009-09-20,5081000,La Garonne à Couthures,17.357488604562736
2009-09-20,5152000,La Garonne à St-Aignan,15.53418153358209
2009-09-20,6077500,RHONE A BREGNIER-CORDON 3,16.020571507462687
2009-09-20,6104000,RHONE A ST-VALLIER ,16.968154519736842
2009-09-20,6113500,RHONE A PIERRELATTE ,18.400319702702703
2009-09-21,5081000,La Garonne à Couthures,17.653879505703422
2009-09-21,5152000,La Garonne à St-Aignan,16.574335733830846
2009-09-21,6077500,RHONE A BREGNIER-CORDON 3,17.896561040298508
2009-09-21,6104000,RHONE A ST-VALLIER ,18.68077770394737
2009-09-21,6113500,RHONE A PIERRELATTE ,20.57483086036036
2009-09-22,5081000,La Garonne à Couthures,19.171569152091255
2009-09-22,5152000,La Garonne à St-Aignan,18.13674619154229
2009-09-22,6077500,RHONE A BREGNIER-CORDON 3,17.721209889552238
2009-09-22,6104000,RHONE A ST-VALLIER ,19.23952105263158
2009-09-22,6113500,RHONE A PIERRELATTE ,21.886783225225223
2009-09-23,5081000,La Garonne à Couthures,19.525481235741445
2009-09-23,5152000,La Garonne à St-Aignan,18.365732982587065
2009-09-23,6077500,RHONE A BREGNIER-CORDON 3,17.661076602985077
2009-09-23,6104000,RHONE A ST-VALLIER ,19.963583625000002
2009-09-23,6113500,RHONE A PIERRELATTE ,21.526164256756758
2009-09-24,5081000,La Garonne à Couthures,19.89169396958175
2009-09-24,5152000,La Garonne à St-Aignan,18.87689822636816
2009-09-24,6077500,RHONE A BREGNIER-CORDON 3,16.915108453731342
2009-09-24,6104000,RHONE A ST-VALLIER ,19.013706763157895
2009-09-24,6113500,RHONE A PIERRELATTE ,21.36792581981982
2009-09-25,5081000,La Garonne à Couthures,18.28247625095057
2009-09-25,5152000,La Garonne à St-Aignan,18.543090277363184
2009-09-25,6077500,RHONE A BREGNIER-CORDON 3,15.0439312
2009-09-25,6104000,RHONE A ST-VALLIER ,16.911923467105265
2009-09-25,6113500,RHONE A PIERRELATTE ,20.50596159009009
2009-09-26,5081000,La Garonne à Couthures,17.55243915969582
2009-09-26,5152000,La Garonne à St-Aignan,17.04207494278607
2009-09-26,6077500,RHONE A BREGNIER-CORDON 3,15.51930423880597
2009-09-26,6104000,RHONE A ST-VALLIER ,17.98709269736842
2009-09-26,6113500,RHONE A PIERRELATTE ,20.752963617117118
2009-09-27,5081000,La Garonne à Couthures,18.48053857414449
2009-09-27,5152000,La Garonne à St-Aignan,17.725612565920397
2009-09-27,6077500,RHONE A BREGNIER-CORDON 3,17.25964172238806
2009-09-27,6104000,RHONE A ST-VALLIER ,19.080709743421053
2009-09-27,6113500,RHONE A PIERRELATTE ,20.727946774774775
